10,0.09879999999999999
20,0.1018
30,0.09999999999999999
40,0.09999999999999999
50,0.1058
60,0.09989999999999999
70,0.1016
80,0.09879999999999999
90,0.09979999999999999
100,0.09679999999999998
200,0.1034
300,0.1078
400,0.11580000000000001
500,0.12830000000000003
