10,0.0006931000000000001
20,0.0032749999999999993
30,0.0078104
40,0.014266999999999998
50,0.0227978
60,0.03292950000000001
70,0.0447822
80,0.0588086
90,0.07361549999999999
100,0.09079240000000001
200,0.35297829999999997
300,0.7877096
400,1.4016343
500,2.1811465
